client_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
e7371e13-bf43-472e-acf8-3cf849c90956,54,technician,married,professional.course,unknown,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
9cffebe2-9733-420f-83ef-d3f27f9f2230,54,technician,married,professional.course,unknown,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
d639e890-482e-4fe2-82a1-8980c79d8e80,29,admin.,single,university.degree,no,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
c6cc77cb-9a9c-466e-ae2a-874977d09965,33,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
86bef6a7-3b81-4a48-822c-6d3a93fa773d,42,management,married,high.school,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
8355dd38-2b1e-4938-ac8d-34aa5f323498,32,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
1d9db2f4-e83e-4e32-9c5f-6f90e6ace134,39,admin.,single,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
a5038449-b1a1-449c-afb9-7a72414daeff,36,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
6e2a1dc5-c52d-4760-8e50-b3c57a5e20eb,31,admin.,married,university.degree,no,yes,no,telephone,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
badc8b53-cdb0-4cdd-bae6-d4a15f7f7319,46,technician,married,professional.course,unknown,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
9567430b-5aa5-4d5a-9a48-ca65a64b00e4,59,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
62b123c3-094b-47df-8eed-1d5d53442e8c,33,admin.,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
6b4a463f-1092-4e5b-a7bc-abe6666ee62b,52,self-employed,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
8a948e70-5c70-4cf6-8024-88bcb5b919a0,42,management,married,high.school,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
0ad2e966-36a3-4362-95ee-d8f508fa44e1,48,management,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
59fc6555-d2d4-458b-9a38-87b7e47c8c6d,48,management,married,university.degree,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
46c9b386-3b41-4f39-ad83-86c5f39edad5,48,management,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
a876d316-2dab-405f-a855-257b2b976598,48,management,married,university.degree,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
f2552caa-576e-4dca-b799-e9b2aaae008d,32,self-employed,single,professional.course,no,unknown,unknown,cellular,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
e1b065bf-0f04-4acb-8ff4-d3cde3a73444,31,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
c9f247d5-9ac1-4ee7-94eb-8575790dba41,49,services,single,professional.course,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
89677246-cd76-4f34-8915-a53f61c99958,31,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
4549ec34-e378-4683-85bb-7424bec26850,35,admin.,married,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
d3e311c0-c45c-49e2-a4a5-6a39ef033b7d,31,technician,married,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
e6819fad-cc14-417a-8b27-ce65492482a3,32,technician,divorced,professional.course,no,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
031315b8-9cf7-4768-a26a-bbef5ad2f2fc,31,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
fb399e6a-c1df-4e76-b529-ed40f4447504,41,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
7008707d-6466-4705-a88c-7b827ea95bbd,33,technician,single,university.degree,no,no,no,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
e72ab5fb-1687-4333-9ca3-1960e8f15b1b,52,self-employed,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
24220c57-154c-4a88-af29-13359cc345da,37,admin.,married,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
0de1cbad-7071-4d51-81b7-1908ae2fdce4,31,management,married,university.degree,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
327bc937-87f9-4388-be52-724454cee872,58,retired,married,unknown,unknown,no,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
3763c13c-a0c6-41a0-906e-2296f204fd87,36,management,married,university.degree,unknown,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
7b7028ee-79fc-4a82-af56-08d44e9a0141,33,technician,single,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
db7b9aa6-283d-4fac-beef-e6b8df68d025,29,management,single,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
29167c61-37d3-48fa-9aa1-3686f023fccc,36,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
608dd194-dd9e-4960-ba59-cf6aa1cc72d3,29,management,single,university.degree,no,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
b047684d-592e-48c6-ad33-47edb034fae1,45,admin.,married,high.school,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
fa9c2940-bca1-4adc-8896-82c3fefede61,31,admin.,single,university.degree,unknown,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
3ba57428-18d7-4138-835e-36191941b104,31,technician,single,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
0a182a69-b8a7-4b5b-8668-305890849b63,38,admin.,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
b2059157-8c19-4c1d-9ea3-7f37e035a1ac,44,services,married,basic.4y,unknown,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
691d6bf4-93e8-4e4c-a528-08b8368d195a,49,admin.,married,high.school,no,yes,no,cellular,aug,tue,8,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
738a413f-eb06-40a9-ac6f-4e9e85fc6d67,32,technician,single,university.degree,no,yes,no,cellular,aug,tue,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
a7c60c2e-cc31-47b9-ba63-4c3bf66b6496,50,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
6aaaaf47-1c1e-430b-a4b0-78b98d408527,45,unknown,married,basic.9y,unknown,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
d99cf927-e637-41c3-bf7c-7e53bb9b2978,33,technician,single,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
1e0c3ed1-d0c5-42cb-a786-9f6faf2ce193,33,technician,single,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
2e142a3c-1ebc-4bcd-b1f1-324c5cfcc9e5,32,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
8020657e-4a8e-4caa-b53e-29b8905011a3,36,admin.,single,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
6acf0d65-39c9-4075-8229-d19570a7e19b,54,housemaid,married,basic.4y,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
7c7db0b0-e033-4c7e-b0cd-0308d62901a5,31,technician,single,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
9c0df561-4499-4925-a370-a89578049396,33,technician,single,professional.course,no,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
2d491b93-9f98-4045-9621-27118302d497,34,admin.,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
73259133-fee1-47f3-a291-fe63bd56d502,44,technician,married,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
3428b426-51ca-45b3-8105-af4a7b58bcb1,30,technician,married,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
c5a028f5-d88e-4f45-bab9-321adca6435e,34,technician,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
46754033-d2c3-4c15-8572-347518c9d714,34,technician,married,high.school,unknown,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
2ed16a25-ce56-4557-bc65-106ab7208899,34,technician,married,high.school,unknown,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
fb6eac92-a901-4a9e-8f55-5937eecb3d6a,30,admin.,married,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
351b8838-3617-450d-b625-7060646cc7ac,58,admin.,divorced,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
ed28d28c-5cc1-4848-93ef-231aebce30be,30,self-employed,single,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
d7611a79-193a-43ae-905c-8ef55e8f9e05,32,admin.,single,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
3ee00d73-223c-4b87-85e7-4463f0b773cd,32,technician,single,high.school,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
6f949520-6226-42a5-bd8e-14cb212637e5,49,blue-collar,married,basic.6y,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
377d3b44-4ed3-4e14-9ad2-cb869fbd42b6,54,self-employed,married,high.school,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
b24fc017-5cab-4212-b6d7-472f6a884cb8,48,management,married,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
9b7f3a5e-0a72-4526-9560-b1a8973080ce,39,admin.,married,university.degree,no,no,no,cellular,aug,tue,8,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
a700563f-57e2-463d-a790-f4cfb7349920,30,admin.,single,university.degree,no,no,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
ca855fc9-f54e-4bec-8719-92d7312fe488,32,admin.,married,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
3ecd96cb-1b2b-4479-acae-cf878dcf30fd,33,admin.,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
f8c2fb60-367a-4daa-8c19-abc6db4763e9,46,blue-collar,married,basic.6y,unknown,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
1d88130b-c123-4072-9fa6-404156dc6255,38,technician,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
499e1108-3568-4c1a-85e3-a7dc77f84167,32,admin.,single,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
5e6b5bf4-dd6e-497a-ada1-c5da5752aabd,47,housemaid,married,basic.4y,unknown,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
c65f2081-dd32-4629-819d-39e6d0614376,36,technician,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
8b2972d2-e622-4068-9c4c-7674f77fc1f9,31,technician,married,professional.course,no,no,no,telephone,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
51db73ba-8850-4457-ba53-006bb142e0a7,55,technician,married,professional.course,unknown,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
d7e9a989-c475-4003-add6-887bbf26b835,36,technician,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
ea25b2c7-bb5d-436c-b393-842d5b938bd9,47,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
0eb57ff5-19b2-4e2d-8f70-4a79e3455949,36,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
4300f709-88cd-4f43-8903-6b6903e5aa3a,48,management,married,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
f6e082cd-cd58-41e4-ae7b-022f37a49c1b,29,technician,married,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
b8b98079-1124-4f3c-8e5c-ef4aee53c893,46,blue-collar,married,basic.6y,unknown,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
85c00057-6e9e-4553-99fd-8ebc5bf9f4fa,46,blue-collar,married,basic.6y,unknown,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
5d9ad90d-0700-4752-8764-c62fc4d20c24,56,admin.,married,basic.9y,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
5f825386-f308-4e56-b91b-1cf829d8e52b,35,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
52e0eba1-11c7-44fd-bced-6ca50b509773,33,technician,married,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
fcbe83dd-bfc6-4f8f-a6b7-d4f569e970ff,48,technician,single,university.degree,unknown,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
7c057093-4467-42ba-8d90-da8c9a3bebd1,33,technician,married,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
b4466fe0-ae39-4658-8ff0-e6976d15e779,40,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
ca549ce9-aec5-4302-aa4e-dc741581a88d,30,technician,single,professional.course,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
a8763e82-2daf-4683-b3fb-1dac483e438a,33,admin.,single,high.school,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
82e9dc35-5ebc-41d0-8f57-c039879f5e36,33,admin.,single,high.school,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
a70badc6-3a23-411d-88df-e93196e0fea6,59,admin.,married,basic.4y,unknown,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
b0ccb9cd-481d-4c66-9a17-89ce4c1117e2,45,technician,single,university.degree,unknown,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
15574785-8276-4db5-9b2f-42afc8abefd1,33,technician,divorced,high.school,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
cc740a19-ab2c-41c2-989e-774d4d9914e7,31,management,married,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
b795d510-4743-4887-a24b-7df23511575f,36,technician,married,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
9f46c0bd-7456-4f31-a9b2-d35663252fc0,50,technician,married,high.school,unknown,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
dce62464-e581-497c-b632-06c2012eb1a9,52,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
ddb2e0c7-2941-46f9-a93c-8adc16c5d5a0,37,technician,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
257afe2a-bff4-4542-8a7b-282cd76d15a2,58,technician,divorced,professional.course,unknown,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
fe526bf0-55cb-4a17-b400-535982b05322,33,technician,married,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
a1d9d021-eb2a-423a-9827-0edfc1166e44,30,self-employed,single,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
c478f577-c08f-4737-beb3-e1df222dfd45,47,services,married,basic.4y,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
415163f6-5d02-4cf8-8ee4-92472d63325b,50,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
1876c46f-1551-43b5-9377-19169195487f,58,self-employed,married,university.degree,no,yes,yes,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
79b2596d-5ee8-40fb-96ab-8f7713194c83,31,admin.,single,university.degree,no,no,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
97338551-c392-475d-9280-4dde003a90e7,30,admin.,married,university.degree,no,no,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
f6c4f59f-f906-4a59-9656-7f44754bb00b,44,blue-collar,married,basic.6y,no,yes,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
5d33555f-ec7e-4064-b826-6430995f8824,30,technician,single,high.school,no,yes,no,cellular,aug,tue,13,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
25242adb-90c5-422c-a445-0bea0afe7882,31,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
3cc6efbe-1f91-49a3-9b16-3a25d46fd1d4,34,technician,married,high.school,unknown,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
b99a3061-ede0-45fd-8567-03ad1b4f1177,33,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
241656f3-5423-4f5c-8c44-006413023fc3,32,admin.,single,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
c644fb14-4ba2-481e-b0a3-631a4ccd9e26,41,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,17,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
6dcaf064-9769-4822-8f40-db06fc468868,52,admin.,married,high.school,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
76834667-939b-492f-8378-960225d88b52,36,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,13,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
3321b928-7066-4bfb-b68b-fb7b7a5e6aec,35,entrepreneur,divorced,professional.course,unknown,unknown,unknown,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
e9a95f4a-4a47-42a0-aedd-42588f72f68d,42,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
c5b9c26f-1ec0-4cfe-ad3c-35f9c088ae31,58,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
325506c9-6c3d-4f88-94e3-33480156af72,38,technician,single,professional.course,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
69b208c5-222f-4c6b-908d-c032483b7573,32,technician,single,high.school,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
dc5b133d-6434-4db3-a33a-8fe54e573fa1,36,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
a42507d1-ac00-4960-a88a-f31d17af4395,36,admin.,single,university.degree,no,no,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
e88e172a-63df-4f39-8d6d-79b9fbbf2da9,54,technician,married,professional.course,unknown,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
13c55dbb-38e9-4722-8bf9-5826b0405c56,36,admin.,single,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
1fa59a80-9b51-49d3-b10d-4b0b60ee7412,42,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
d0e0b6da-97e6-4f36-81b7-c66d62149ae5,32,technician,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
dc1d27ce-2a73-49dd-a777-26d769f1cd5f,37,technician,married,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
89694cea-182f-4de4-8325-5f242d4f21ac,47,admin.,married,high.school,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
42648b83-a3f4-421c-97c4-68c501bb425b,46,admin.,married,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
93e01f59-43cf-4152-831c-76d65b9a322c,37,self-employed,single,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
6e034867-21f7-42bd-8aab-4a53be7b1370,44,unknown,married,unknown,unknown,unknown,unknown,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
4a559be1-9d15-4d7e-8431-d2747775a3d7,31,technician,married,high.school,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
48532485-7271-470b-8149-7cddb7f05d07,49,services,single,professional.course,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
f94c9d2f-ba64-42f9-b6a3-751ed4ffc175,52,admin.,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
b78f1192-fe54-4e83-b093-610eeba7ad3f,59,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
34ec6de4-be9b-427d-90a3-0646ed48f943,54,blue-collar,married,basic.4y,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
dc9aa844-843e-4f92-9515-b64d156364de,33,technician,married,professional.course,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
1acd9123-37b1-4859-9307-310aa7de5545,54,blue-collar,married,basic.4y,no,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
25249151-d1d5-4686-9591-77eee4ddcd9c,30,admin.,single,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
9254987d-c3b8-4410-89a1-1d72a07c9029,43,admin.,married,university.degree,no,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
64eb6d70-587c-4860-8d49-91de535b5a85,43,admin.,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
c17888de-4100-4c46-acdb-a079c8467f17,33,technician,single,university.degree,no,yes,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
cda227df-ea1d-4fc4-81fa-fa27d9f7abbe,58,retired,married,university.degree,unknown,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
75562970-9913-4372-800b-9e51b39d078f,29,technician,single,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
63aabdfa-4da1-4840-bf7a-ee9ba959fba3,31,admin.,single,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
e3e3644d-d7ca-48a9-a8ed-1effcf36fecf,31,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
2927d2a2-c615-4efe-bef3-a417fd33f3f0,48,technician,married,high.school,unknown,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
e2c922fa-c33e-4c34-ae92-b42c6bc896e7,48,technician,married,high.school,unknown,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
cd4a98bb-3a60-4968-b925-2d4c41e34db9,34,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
