,client_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
23479,b360d3d5-07ee-4459-9c50-ce55ee66d1e2,30,technician,single,professional.course,no,yes,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23480,3f3f59be-2030-42d0-919d-9bebf05a623d,30,technician,single,university.degree,no,yes,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23481,3be2d572-bea0-493b-9ca1-01864b2a1890,33,technician,single,university.degree,no,yes,no,cellular,aug,thu,11,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23482,1d420091-7c61-474a-8e9d-c74c6e3c3dc3,36,self-employed,single,university.degree,no,yes,yes,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23483,797e058f-c2b1-42ef-8e51-b8be4c57779b,46,technician,divorced,professional.course,no,yes,no,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23484,18551c5d-5c67-4d74-bf96-c1bf8b47a1f3,33,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23485,625cbc34-daec-4e9e-a0d4-216ba21f1d98,32,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23486,d369b5d5-298d-409f-be58-58826f38b733,48,technician,married,university.degree,no,no,no,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23487,c9b93c28-76a7-4a06-b8a7-01c13e008134,44,technician,married,professional.course,no,yes,no,cellular,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23488,bab4313d-6dbb-4e79-b675-f06cf9297d3b,43,technician,married,university.degree,no,yes,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23489,e9331c03-b081-4477-a2da-c8da52e3ffd4,29,technician,single,professional.course,no,yes,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23490,5bb3d8e9-41a1-4a71-9b9a-9bfc71b1e899,43,technician,married,professional.course,no,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23491,d785a4fe-82b7-4fe8-930b-1031544ef79b,44,technician,married,professional.course,no,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23492,518c0732-9746-493e-ba7d-b9a598fa4870,56,self-employed,married,high.school,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23493,fd547338-262f-4eb3-84c3-8c91be69d5ed,39,admin.,married,university.degree,unknown,no,no,cellular,aug,thu,10,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23494,e3cd20b9-648d-4ef5-8279-019ddedb59db,37,admin.,single,university.degree,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23495,6eef9937-ce9a-477e-88d1-e7f3bbbe9ad5,33,services,married,university.degree,unknown,no,no,cellular,aug,thu,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23496,e199490a-1636-4269-9d66-1892eda0770b,40,admin.,married,university.degree,no,no,no,cellular,aug,thu,11,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23497,b6f5bcb1-41b4-4ec6-845d-a090ee0a7d3a,32,technician,married,professional.course,no,yes,no,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23498,7162ade5-7e53-49c3-8b57-e9023f5be0ab,57,management,married,university.degree,no,yes,no,cellular,aug,thu,11,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23499,f7d31ed3-556a-4e0a-8b41-bce9f3358867,31,admin.,single,university.degree,no,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23500,82b6bd1a-e4ea-4fed-84c0-d779b1881770,30,technician,single,university.degree,no,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23501,cae78783-5795-441e-bb88-9e162d072eca,35,admin.,married,university.degree,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23502,fe8649f2-3ec7-4d9f-923d-45e0d7587d15,41,admin.,married,university.degree,no,no,no,cellular,aug,thu,13,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23503,2111a921-c253-4b7c-8a4c-2cf46ec10508,37,technician,single,university.degree,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23504,c74ca55e-b17a-48f7-915f-3f0bc4512613,30,technician,single,university.degree,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23505,0361e8a1-e820-456a-a081-a703de1d341d,33,services,married,professional.course,no,yes,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23506,f3fc11ec-2552-4528-8a61-74db195c4662,40,admin.,single,university.degree,no,no,no,cellular,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23507,4cbd8dd9-5c01-4191-9c5d-9a899364aa5b,36,admin.,single,university.degree,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23508,4dca73a8-43c7-47bc-9b58-3bebacaa7acb,32,admin.,single,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23509,cd5051e5-6fe3-4c4e-8b08-dd724b64146a,32,technician,married,professional.course,unknown,no,no,cellular,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23510,841f73ca-83f8-422b-a605-f3f57768fbfa,29,technician,married,professional.course,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23511,bc434cdf-0cd5-4a8c-9ab4-9853090cee02,32,unemployed,married,university.degree,no,yes,no,cellular,aug,thu,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23512,82af4e65-1f8b-4323-8445-71c0af3f9816,41,technician,divorced,professional.course,no,yes,no,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23513,337fab66-3b35-450b-b0b3-ca26d05ac40d,31,admin.,single,university.degree,no,no,no,cellular,aug,thu,9,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23514,96766b4f-6cb8-4274-8ee4-bb68590a5fd1,51,technician,married,professional.course,no,yes,no,cellular,aug,thu,13,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23515,450ed73f-a057-4c18-8d81-5d99a10f760f,57,technician,married,university.degree,unknown,yes,yes,cellular,aug,thu,9,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23516,514deecb-6f5a-4e57-817d-5497acc291f9,43,technician,married,university.degree,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23517,5a8b3552-66ee-48cd-a9b4-8a00f0350634,33,admin.,married,university.degree,no,no,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23518,8e3424bd-fbdb-4802-a8fd-078e71e27844,41,admin.,married,university.degree,no,no,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23519,ff614c9d-2835-44a7-8cb3-0ea0833d473d,37,admin.,single,university.degree,no,yes,no,cellular,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23520,52c499c6-83f0-4541-a276-d8f46f9c8658,46,admin.,married,high.school,no,yes,no,cellular,aug,thu,11,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23521,64466655-2c93-4788-b5d7-c5820f7c5044,55,technician,married,high.school,no,no,yes,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23522,3cc5af46-dbd5-4c2b-93be-65ac71c03f7c,37,technician,single,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23523,43e35f7f-e40d-48b2-98c1-db5c607caafe,29,technician,single,professional.course,no,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23524,d7420a7e-86ad-4f82-aa11-23f3f4c366ec,31,admin.,married,university.degree,no,yes,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23525,b04e7484-6a41-4027-9150-b691ed86cd76,36,admin.,married,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23526,bccac164-d13c-4d37-9891-b9d112be497f,52,admin.,married,basic.9y,no,yes,no,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23527,648a97fe-dd2a-4ddd-966b-c62465ebec7c,41,technician,divorced,professional.course,no,yes,yes,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23528,6a7922b8-9dd2-4bca-abfa-299fdf5b0656,34,technician,married,university.degree,no,unknown,unknown,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23529,db5664bb-0207-4fbc-908c-7fba06634d23,31,admin.,married,university.degree,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23530,c0253e51-a156-466e-96ba-8b451a1b5f71,45,admin.,married,unknown,unknown,no,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23531,cee64370-7a60-4d00-936c-1b0d107b4c7a,35,management,married,university.degree,no,yes,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23532,1644f124-8072-4ae2-8758-2e77bf0ea917,50,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,11,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23533,dc3aea1f-e873-405f-92b4-8ff38693766b,42,management,married,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23534,4e897750-6b94-41b1-8017-6c0386867bea,33,services,married,university.degree,unknown,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23535,f879667c-9603-400c-918c-abac59d11168,40,admin.,married,university.degree,no,no,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23536,fb954009-0cdb-404e-b282-9edbdd5e2805,50,unemployed,married,basic.9y,unknown,no,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23537,c3f447d5-6b73-428a-871f-c2cdedf7be5b,37,admin.,single,university.degree,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23538,c4b45589-e14c-4611-9ef8-99b356a23355,31,admin.,married,university.degree,no,no,no,cellular,aug,thu,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23539,5b1e24dd-5af2-4bc0-ba93-4705332d7f85,32,technician,married,professional.course,unknown,yes,no,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23540,78e47f57-7410-4175-8a14-48c68d32dcd5,35,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23541,efc4503a-93a8-44a5-9591-fb3207cdc689,32,admin.,single,university.degree,no,yes,no,cellular,aug,thu,15,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23542,95eec08e-e8d2-4e31-b8ba-c3e5eadab113,41,admin.,married,university.degree,no,yes,no,cellular,aug,thu,10,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23543,4975d1ad-e586-48aa-8591-d14fd4ce6c06,37,technician,single,professional.course,no,yes,no,cellular,aug,thu,12,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23544,cc47f4d0-015e-44d5-81e5-56321a137e61,31,admin.,single,university.degree,no,yes,no,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23545,bdefd463-d89d-4c7f-8c15-78a97ef602f3,59,retired,married,university.degree,no,yes,no,cellular,aug,thu,18,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23546,ff2edd1f-08f1-4353-95ad-4b529d17d38c,33,services,married,professional.course,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23547,bdbb2d4b-ff51-45d7-a840-28021444eb57,33,technician,married,professional.course,no,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23548,75667d95-cbd7-4b34-95e6-aa63c68eeeb4,31,admin.,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23549,73e9c33e-08c0-48b0-aaf4-aca59f1ccf9e,37,admin.,single,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23550,86fb1098-e96a-4c3e-bf88-f0bbc9ffc949,46,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23551,52b823bc-263a-4b5c-8b20-c58cbd231b66,46,technician,married,professional.course,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23552,d72f5aef-650e-4a68-a07b-c66c851e6f08,40,admin.,divorced,high.school,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23553,1da703de-0024-4ff5-82b6-28d120a0b9a4,43,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23554,8039abf4-14fd-4914-8a96-d2c2f7bd6ee2,33,services,married,professional.course,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23555,ea0f0078-1283-4d67-bd18-d486ef3ce09b,38,unknown,married,unknown,no,no,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23556,35574b6d-a6c4-4b15-a944-25b42cd0596d,37,technician,single,university.degree,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23557,d718a624-89e2-4163-8e05-d89ef8e59f9e,33,services,married,professional.course,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23558,7d7233d7-4f39-4fa7-8ed2-7bcc81ef74d1,46,technician,married,university.degree,no,yes,no,cellular,aug,thu,14,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23559,29c9f3a1-f3f5-4606-bca3-28685eaaf810,46,technician,divorced,university.degree,unknown,no,no,cellular,aug,thu,18,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23560,b60b0d34-0f74-48da-a3e6-50f6b0e7899a,48,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23561,7a72e305-c720-40ae-a628-34f4cb4c5062,32,technician,single,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23562,2480a407-9350-472d-a406-43baddcfe615,36,admin.,married,university.degree,no,yes,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23563,dc02e936-d6d7-4184-9f2f-e315fc2b9986,50,unemployed,married,basic.9y,unknown,yes,no,telephone,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23564,512075dd-d0fd-4ebd-ad33-a172a67b0059,46,admin.,married,high.school,no,unknown,unknown,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23565,714664c7-8711-4ca8-9d85-31c03d83ad7c,58,housemaid,married,basic.9y,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23566,481d4326-f621-4a1b-bc23-905fcbbe2131,56,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23567,a010c956-b8bc-4bf8-a6ad-78b1c32cce10,57,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23568,ab28c3bf-18e7-4e99-bef3-cb075d05e32e,44,technician,married,professional.course,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23569,80d50a38-5d1e-41bc-aee0-6f298d75d710,37,technician,married,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23570,45105a70-0244-4339-92f9-b8b616466da3,57,management,married,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23571,4030356e-512d-49ae-bd61-c06bfeb3f2f8,40,admin.,single,university.degree,no,no,yes,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23572,e2ec1398-f72c-41a8-8243-9c7543d58c0b,36,admin.,married,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23573,006e6524-f9c1-47f3-9b3e-1c5ec09de767,48,services,married,basic.9y,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23574,003ac7db-389f-403f-930f-595d0e69aca1,47,admin.,married,high.school,no,yes,yes,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23575,7644f642-ac87-4d00-befe-c1945f3b7a49,37,admin.,married,university.degree,unknown,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23576,8d5d01fc-66b2-415b-a08e-0eac49ccaae1,58,self-employed,married,basic.6y,unknown,yes,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23577,4b63a268-cde4-4a20-b1a6-6710e316d6af,37,admin.,married,university.degree,unknown,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23578,2efd50a0-2a70-4c09-8791-59425368649e,41,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,9,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23579,3c885209-c282-46d0-a1be-6ef8107836e5,37,admin.,married,university.degree,unknown,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23580,ed96f668-3ecd-416f-8d6e-f726d500d2ac,44,admin.,married,basic.9y,unknown,yes,yes,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23581,edf96e2f-a323-45c3-973e-8e4faa5528b6,52,technician,divorced,professional.course,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23582,2a9625c3-13a0-4732-9b28-c35f67ac4273,40,technician,single,professional.course,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23583,7fdaa958-290a-4360-ae09-cf25b0b283ee,34,technician,married,university.degree,no,yes,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23584,63180fe7-aa2d-458c-a0be-a742084ddcb1,32,technician,married,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23585,d5d07c47-dd8b-4a6c-a924-619fbb353588,30,technician,single,professional.course,no,yes,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23586,a97f0d94-c974-4936-819d-17235dabc9e4,49,admin.,married,university.degree,unknown,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23587,36fc532b-921f-41d4-b2e9-60d9bcaca946,30,technician,married,high.school,no,yes,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23588,c6b5ddfb-9b86-49e2-9537-ca798d551145,35,technician,married,university.degree,unknown,no,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23589,a535d6de-c159-48c9-bdf7-c934f95bf4c7,48,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23590,f0b57176-d264-43df-8e4d-928c8a017d90,37,technician,married,university.degree,no,yes,yes,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23591,45d12648-1c65-405c-a51f-b161ea4f99f4,35,admin.,married,university.degree,no,yes,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23592,4c224941-e41f-4f09-87c7-2abbfec215b2,40,technician,divorced,professional.course,no,no,yes,cellular,aug,thu,22,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23593,75e3774a-f44a-4c82-9b4d-3e77f526b39a,29,management,single,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23594,26214572-1d56-4e58-89ec-664ef1ccb9c6,37,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23595,fd6a850f-7c3f-4586-a03c-aabca3d0be61,54,management,married,university.degree,no,yes,yes,cellular,aug,thu,11,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23596,6126a86e-12c0-456e-9622-845136454531,30,technician,married,university.degree,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23597,ee35d4a3-b7e7-48bf-ba60-109020a39c7f,53,technician,married,professional.course,unknown,yes,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23598,cfb53f40-56f2-4c11-9d44-13497480c783,45,admin.,married,unknown,unknown,yes,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23599,e5931eec-1671-42ea-910f-67c0d302d356,41,admin.,married,university.degree,no,no,no,cellular,aug,thu,13,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23600,7c874ae5-3e95-417c-9d28-628208124e7a,47,technician,married,university.degree,no,yes,no,cellular,aug,thu,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23601,c751df63-50aa-4de2-85d9-2be3b5874d68,57,retired,divorced,university.degree,unknown,no,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23602,38b517d7-9cd5-43a6-a2ea-40826b366436,38,unknown,married,unknown,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23603,55bbf916-bddd-4e1f-aba3-cc49c824fbf7,32,technician,married,professional.course,no,yes,no,cellular,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23604,4017720a-fdd6-4881-b050-f3192c841dd9,46,admin.,married,high.school,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23605,6a16796b-46bd-49d6-b268-ab59a6b00557,32,unemployed,married,university.degree,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23606,18c05c08-5859-47fb-a722-87ca7c65a5db,46,services,married,basic.9y,unknown,no,no,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23607,0ef31585-5100-4246-82e0-fa068a2c3646,50,housemaid,married,basic.9y,no,yes,no,cellular,aug,thu,12,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23608,2157be4b-267b-49a5-b5f9-bc189451315f,57,technician,married,university.degree,unknown,no,no,cellular,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23609,cd01dc3e-53f9-4be4-b09f-d491921ef10e,30,admin.,single,university.degree,no,no,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23610,7fd7f2b9-4c47-4705-9d43-806145e4f645,35,admin.,married,university.degree,no,yes,no,cellular,aug,thu,10,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23611,9b88b1ff-3d36-4b3f-8531-53a57a2eeb11,50,admin.,married,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23612,7f00caa3-3c2a-44a1-a33e-3df45a3aa2de,53,housemaid,married,basic.4y,unknown,yes,no,telephone,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23613,bcf8f273-5c44-4487-8894-5fe4672a36b4,31,unemployed,married,university.degree,no,yes,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23614,f095533e-72e6-4948-8750-e3f9af70e2a3,30,technician,single,university.degree,no,yes,no,cellular,aug,thu,17,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23615,e42e0b6e-afa9-48cb-9b33-55c9007bc367,46,admin.,married,high.school,no,no,no,cellular,aug,thu,17,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23616,75e9dc60-cb7c-4c2f-b432-e13a7755f7a1,42,housemaid,married,university.degree,no,yes,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23617,a3aa67a9-2aa3-404b-b7b5-a78b582e13e4,39,admin.,married,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23618,6742e974-9d30-4073-bdc1-079e17873396,30,management,married,university.degree,no,no,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23619,5b46e9d1-1e94-4a96-bbb5-2e8f11917924,46,technician,divorced,professional.course,no,no,no,cellular,aug,thu,15,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23620,d08b3522-f4f9-4099-9a6e-2b3774772087,57,management,married,university.degree,no,yes,no,cellular,aug,thu,17,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23621,aada6df2-05f8-4f23-b789-2ec46b754952,41,technician,divorced,professional.course,no,yes,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23622,36a7b6b7-4971-4fbd-9cab-32264a91bd95,41,admin.,married,university.degree,no,yes,no,cellular,aug,thu,9,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23623,5593d207-5dfc-4906-93b2-d485bc987495,31,admin.,single,university.degree,no,yes,no,cellular,aug,thu,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23624,8a06a730-220e-413d-9f2c-9838555081cb,33,technician,single,university.degree,no,yes,no,cellular,aug,thu,14,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23625,c63f5b21-2683-47b1-ba9f-4caaa5e127c4,54,management,married,university.degree,no,no,no,cellular,aug,thu,21,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
23626,a6050def-3ef4-419c-8c5b-069f003d4810,58,self-employed,married,basic.6y,unknown,yes,no,cellular,aug,thu,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
