order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
367655,75001,prior,36,1,16,8.0
3188725,75001,prior,37,2,16,1.0
1414311,75001,prior,38,0,12,5.0
1455287,75001,prior,39,0,14,7.0
2267053,75001,prior,40,3,16,10.0
2219032,75001,prior,41,2,16,6.0
3393985,75001,prior,42,6,7,11.0
567474,75001,prior,43,4,13,5.0
329604,75001,prior,44,4,12,7.0
1291973,75001,train,45,0,14,3.0
2045515,75005,prior,1,1,10,
1508664,75005,prior,2,0,10,6.0
3074173,75005,prior,3,2,10,2.0
951813,75005,prior,4,0,10,5.0
475552,75005,prior,5,3,11,3.0
1576403,75005,prior,6,1,7,5.0
1505529,75005,prior,7,1,10,7.0
3159819,75005,prior,8,3,7,2.0
3228281,75005,prior,9,6,16,3.0
2952366,75005,prior,10,4,8,5.0
653127,75005,prior,11,0,8,3.0
137230,75005,prior,12,4,8,4.0
2742902,75005,prior,13,0,8,3.0
864983,75005,prior,14,2,8,2.0
2803554,75005,prior,15,1,8,6.0
2725249,75005,prior,16,0,9,6.0
1522243,75005,prior,17,1,19,1.0
555247,75005,prior,18,5,17,4.0
1677178,75005,prior,19,0,13,9.0
2681820,75005,prior,20,4,7,4.0
2101412,75005,prior,21,0,11,3.0
1641301,75005,prior,22,5,7,5.0
1977478,75005,prior,23,0,12,2.0
2541613,75005,prior,24,4,7,4.0
529700,75005,prior,25,5,10,1.0
225595,75005,prior,26,0,11,2.0
2964995,75005,prior,27,1,11,8.0
1106101,75005,prior,28,1,7,7.0
108402,75005,prior,29,0,14,6.0
422455,75005,prior,30,0,10,7.0
37203,75005,prior,31,0,7,7.0
2478344,75005,prior,32,1,7,8.0
2576415,75005,prior,33,5,16,11.0
3191392,75005,prior,34,2,7,4.0
1351576,75005,prior,35,6,13,4.0
2549528,75005,prior,36,4,10,5.0
2514113,75005,prior,37,0,9,3.0
1129929,75005,prior,38,4,7,4.0
3255327,75005,prior,39,5,7,1.0
686395,75005,prior,40,0,8,2.0
2404360,75005,prior,41,0,8,7.0
102696,75005,prior,42,2,12,2.0
2554922,75005,prior,43,5,7,3.0
3398612,75005,prior,44,1,7,3.0
1499308,75005,prior,45,6,10,5.0
1235608,75005,prior,46,2,9,3.0
2293259,75005,prior,47,0,11,5.0
16015,75005,prior,48,2,10,2.0
1016416,75005,prior,49,0,8,5.0
2022595,75005,prior,50,0,10,7.0
2125123,75005,prior,51,1,20,1.0
2956197,75005,prior,52,0,9,6.0
2700095,75005,prior,53,4,8,4.0
345831,75005,prior,54,0,9,3.0
1917898,75005,prior,55,4,16,4.0
330324,75005,prior,56,1,9,4.0
2181727,75005,prior,57,4,9,3.0
2473045,75005,prior,58,0,12,3.0
1520131,75005,prior,59,3,9,3.0
3126205,75005,prior,60,5,17,2.0
2119448,75005,prior,61,1,17,3.0
1792611,75005,prior,62,5,8,4.0
2409006,75005,prior,63,0,8,2.0
1353197,75005,prior,64,2,8,2.0
3241228,75005,prior,65,0,9,5.0
2728107,75005,prior,66,4,9,4.0
2854597,75005,prior,67,1,7,4.0
460147,75005,prior,68,0,8,6.0
431310,75005,prior,69,3,14,3.0
1720838,75005,prior,70,6,16,3.0
252790,75005,prior,71,1,9,2.0
2727574,75005,prior,72,4,7,3.0
554510,75005,prior,73,0,12,3.0
2134465,75005,prior,74,3,18,3.0
2876623,75005,prior,75,4,12,1.0
3347696,75005,prior,76,6,16,9.0
2134494,75005,prior,77,6,23,7.0
3247980,75005,prior,78,6,12,7.0
2593939,75005,prior,79,1,7,2.0
905723,75005,prior,80,6,12,12.0
1884814,75005,prior,81,0,14,1.0
1549228,75005,prior,82,5,15,5.0
3310786,75005,prior,83,0,7,2.0
1250483,75005,prior,84,2,9,2.0
887777,75005,prior,85,0,14,5.0
1451464,75005,prior,86,4,7,4.0
704685,75005,prior,87,1,10,4.0
1585282,75005,prior,88,6,14,5.0
339026,75005,train,89,0,10,1.0
2716786,75011,prior,1,1,11,
144706,75011,prior,2,0,7,30.0
1129318,75011,prior,3,1,11,22.0
1580895,75011,train,4,5,14,11.0
1165940,75019,prior,1,3,11,
2474295,75019,prior,2,4,13,30.0
850209,75019,prior,3,0,8,30.0
2740499,75019,train,4,4,15,30.0
2111674,75025,prior,1,1,19,
3002524,75025,prior,2,0,18,6.0
2547609,75025,prior,3,2,14,9.0
2925385,75025,prior,4,1,18,20.0
2714,75025,prior,5,6,12,12.0
953360,75025,prior,6,2,17,24.0
2023179,75025,prior,7,0,14,5.0
3363748,75025,prior,8,1,20,15.0
578898,75025,prior,9,0,18,30.0
3133027,75025,prior,10,3,18,10.0
2303163,75025,prior,11,3,18,14.0
978803,75025,prior,12,4,17,8.0
1225752,75025,prior,13,1,17,11.0
1218562,75025,prior,14,0,12,20.0
2334837,75025,prior,15,3,19,10.0
1833812,75025,prior,16,1,11,26.0
487665,75025,prior,17,0,11,6.0
3240021,75025,prior,18,1,18,8.0
3055419,75025,prior,19,0,17,13.0
3045608,75025,prior,20,3,15,10.0
2492221,75025,prior,21,1,8,19.0
3134014,75025,prior,22,3,11,16.0
2827409,75025,prior,23,0,14,11.0
227128,75025,prior,24,0,17,7.0
2180560,75025,prior,25,4,10,11.0
2922837,75025,train,26,1,14,11.0
22854,75029,prior,1,3,10,
626139,75029,prior,2,1,19,5.0
656444,75029,prior,3,4,19,3.0
1641011,75029,prior,4,3,15,6.0
1849578,75029,prior,5,2,10,27.0
867026,75029,prior,6,6,12,4.0
2458996,75029,prior,7,5,11,6.0
1161298,75029,prior,8,5,11,0.0
2250666,75029,prior,9,2,11,4.0
498498,75029,prior,10,5,11,3.0
1750336,75029,prior,11,1,11,3.0
2824307,75029,prior,12,2,14,8.0
3029280,75029,prior,13,1,13,6.0
2606487,75029,prior,14,0,11,6.0
3246496,75029,prior,15,5,12,12.0
2072953,75029,prior,16,6,13,15.0
2865527,75029,prior,17,2,16,3.0
1770857,75029,prior,18,3,10,8.0
1415717,75029,prior,19,0,13,4.0
3401030,75029,prior,20,5,10,5.0
2302964,75029,prior,21,5,12,7.0
1867963,75029,prior,22,0,14,9.0
406095,75029,prior,23,3,12,10.0
1325502,75029,prior,24,0,10,11.0
1412221,75029,prior,25,3,10,10.0
3353744,75029,prior,26,0,13,11.0
2675005,75029,prior,27,5,12,5.0
1660171,75029,prior,28,6,11,8.0
907662,75029,prior,29,4,11,5.0
1047058,75029,prior,30,6,17,2.0
1513873,75029,prior,31,0,13,15.0
1242781,75029,prior,32,6,9,6.0
2115377,75029,prior,33,5,9,6.0
3320737,75029,prior,34,0,8,2.0
408095,75029,prior,35,0,14,14.0
2188129,75029,prior,36,1,15,8.0
898857,75029,prior,37,1,17,14.0
726211,75029,prior,38,3,14,2.0
1731779,75029,prior,39,0,8,11.0
90946,75029,prior,40,6,14,6.0
3258519,75029,prior,41,6,9,21.0
1288077,75029,prior,42,4,13,5.0
549092,75029,prior,43,3,14,13.0
432901,75029,prior,44,2,10,6.0
179661,75029,prior,45,1,15,13.0
2828534,75029,prior,46,6,16,5.0
2821296,75029,prior,47,0,10,1.0
2613015,75029,prior,48,6,12,6.0
2797412,75029,prior,49,1,12,2.0
197097,75029,train,50,4,16,3.0
2317801,75034,prior,1,1,10,
2586704,75034,prior,2,2,17,29.0
2960819,75034,prior,3,2,12,7.0
2602630,75034,prior,4,3,9,30.0
2945488,75034,prior,5,1,9,12.0
2027943,75034,prior,6,3,10,9.0
639845,75034,prior,7,1,13,12.0
3385403,75034,prior,8,3,17,9.0
469466,75034,prior,9,6,12,10.0
2017883,75034,prior,10,3,13,4.0
772806,75034,prior,11,2,9,6.0
3306620,75034,prior,12,1,8,13.0
281445,75034,prior,13,0,12,20.0
966281,75034,prior,14,2,12,9.0
389415,75034,prior,15,2,18,7.0
2125583,75034,prior,16,4,18,9.0
897338,75034,prior,17,2,11,5.0
2622417,75034,prior,18,6,11,4.0
3118637,75034,prior,19,2,12,17.0
231809,75034,prior,20,3,0,29.0
2970751,75034,prior,21,2,16,13.0
297236,75034,prior,22,1,13,6.0
3226240,75034,prior,23,2,12,15.0
783087,75034,prior,24,2,15,14.0
687043,75034,prior,25,0,21,12.0
2860583,75034,prior,26,1,17,1.0
1068160,75034,prior,27,3,15,2.0
1358279,75034,prior,28,3,10,7.0
2628463,75034,prior,29,1,12,5.0
1535143,75034,prior,30,2,14,1.0
1301603,75034,prior,31,1,11,6.0
1473378,75034,prior,32,1,13,7.0
107083,75034,prior,33,5,12,4.0
167694,75034,prior,34,3,22,5.0
3304277,75034,train,35,2,12,13.0
2364854,75040,prior,1,4,22,
328018,75040,prior,2,1,15,11.0
866504,75040,prior,3,2,17,8.0
783393,75040,prior,4,0,16,12.0
1729850,75040,prior,5,4,20,25.0
377642,75040,train,6,3,18,13.0
3001513,75044,prior,1,6,12,
3385749,75044,prior,2,6,12,7.0
1678435,75044,prior,3,0,9,29.0
1053483,75044,prior,4,0,8,7.0
1845506,75044,train,5,0,15,7.0
2254666,75066,prior,1,4,12,
2443907,75066,prior,2,1,13,4.0
931247,75066,prior,3,2,13,8.0
2509772,75066,prior,4,0,21,5.0
902225,75066,prior,5,0,12,7.0
2671887,75066,train,6,4,11,30.0
1148995,75074,prior,1,1,14,
2810585,75074,prior,2,6,15,26.0
1584220,75074,prior,3,4,11,5.0
1660437,75074,prior,4,6,9,16.0
2448415,75074,prior,5,1,13,23.0
2615851,75074,prior,6,5,11,18.0
2245167,75074,prior,7,3,12,30.0
374441,75074,prior,8,4,9,30.0
2685362,75074,prior,9,4,11,7.0
2296743,75074,prior,10,3,20,6.0
1671218,75074,prior,11,3,10,21.0
1150748,75074,prior,12,2,10,30.0
2391381,75074,prior,13,6,15,4.0
828365,75074,prior,14,1,13,30.0
1519489,75074,train,15,4,8,3.0
878998,75088,prior,1,0,11,
634143,75088,prior,2,0,12,21.0
1732550,75088,prior,3,0,9,14.0
590651,75088,prior,4,1,10,8.0
320626,75088,prior,5,2,9,15.0
2387612,75088,prior,6,0,9,5.0
447006,75088,train,7,0,11,7.0
2525749,75092,prior,1,4,19,
2953504,75092,prior,2,5,14,22.0
2795039,75092,prior,3,0,18,30.0
3131853,75092,prior,4,0,17,7.0
3205624,75092,prior,5,1,18,29.0
1991861,75092,prior,6,3,13,23.0
2375018,75092,train,7,0,16,18.0
863175,75097,prior,1,4,11,
789563,75097,prior,2,4,11,7.0
1230257,75097,prior,3,5,18,8.0
1148804,75097,prior,4,5,13,21.0
1252866,75097,prior,5,5,8,14.0
2931457,75097,prior,6,3,11,30.0
1286379,75097,prior,7,0,10,30.0
1240844,75097,train,8,5,15,5.0
1971071,75108,prior,1,1,19,
1433236,75108,prior,2,0,11,30.0
2098723,75108,prior,3,0,16,28.0
865485,75108,prior,4,4,20,11.0
1673187,75108,prior,5,2,11,5.0
1018972,75108,prior,6,4,12,9.0
1858922,75108,prior,7,3,14,30.0
1870887,75108,prior,8,6,15,17.0
2809366,75108,prior,9,0,16,30.0
2777458,75108,train,10,5,16,5.0
3364375,75115,prior,1,2,15,
2749730,75115,prior,2,3,9,22.0
66822,75115,prior,3,1,9,30.0
231729,75115,prior,4,4,15,24.0
3079400,75115,prior,5,2,9,12.0
1826405,75115,prior,6,0,17,12.0
1605290,75115,prior,7,2,8,2.0
2925053,75115,prior,8,2,18,21.0
84347,75115,prior,9,1,20,30.0
513903,75115,prior,10,2,17,8.0
2732688,75115,prior,11,4,10,30.0
1793256,75115,prior,12,0,15,10.0
500336,75115,prior,13,0,12,28.0
1876139,75115,train,14,2,18,30.0
1218203,75116,prior,1,0,15,
2899088,75116,prior,2,5,9,5.0
424643,75116,prior,3,4,15,6.0
3398694,75116,prior,4,5,22,1.0
518196,75116,prior,5,6,17,29.0
1579225,75116,prior,6,3,13,11.0
1246689,75116,train,7,1,17,12.0
81473,75130,prior,1,1,13,
2287981,75130,prior,2,6,18,30.0
3247222,75130,prior,3,0,15,29.0
1149926,75130,prior,4,0,18,30.0
3413328,75130,train,5,6,10,27.0
18119,75135,prior,1,5,7,
2577110,75135,prior,2,4,8,13.0
1771344,75135,prior,3,0,18,3.0
2897257,75135,prior,4,0,11,7.0
1453061,75135,prior,5,1,16,1.0
2276328,75135,prior,6,6,16,5.0
631966,75135,prior,7,3,8,30.0
1873476,75135,prior,8,0,12,25.0
2412387,75135,prior,9,0,16,21.0
973565,75135,prior,10,4,9,4.0
2450567,75135,prior,11,3,19,13.0
2300522,75135,prior,12,5,19,30.0
478446,75135,prior,13,5,14,21.0
2674666,75135,prior,14,0,13,2.0
1026510,75135,prior,15,0,14,14.0
3175072,75135,prior,16,5,17,5.0
882086,75135,prior,17,0,12,2.0
593720,75135,prior,18,5,19,12.0
2347625,75135,prior,19,6,15,15.0
90300,75135,prior,20,0,12,15.0
298143,75135,prior,21,0,16,0.0
1870722,75135,prior,22,6,11,20.0
2997069,75135,prior,23,0,13,30.0
2044225,75135,train,24,0,10,30.0
2114344,75150,prior,1,3,14,
2845306,75150,prior,2,2,13,6.0
2613881,75150,prior,3,1,8,20.0
2601231,75150,prior,4,1,14,0.0
2718086,75150,prior,5,3,9,9.0
1067742,75150,prior,6,5,8,2.0
464961,75150,prior,7,1,9,10.0
40628,75150,prior,8,2,14,15.0
797896,75150,prior,9,4,7,2.0
1533751,75150,prior,10,5,17,15.0
1946208,75150,prior,11,3,13,5.0
469398,75150,prior,12,4,7,1.0
1512469,75150,train,13,4,14,0.0
506822,75151,prior,1,2,17,
1134073,75151,prior,2,1,16,30.0
1584001,75151,prior,3,0,18,30.0
3376883,75151,prior,4,1,10,30.0
910792,75151,prior,5,0,21,6.0
1613913,75151,prior,6,1,11,30.0
855446,75151,train,7,0,19,30.0
2112993,75153,prior,1,4,16,
3072931,75153,prior,2,0,17,10.0
441122,75153,prior,3,5,10,26.0
1509351,75153,prior,4,1,17,30.0
1822038,75153,prior,5,2,13,15.0
2141806,75153,train,6,6,11,30.0
2721135,75155,prior,1,1,7,
2324681,75155,prior,2,0,10,6.0
1047812,75155,prior,3,1,15,8.0
646393,75155,prior,4,6,19,30.0
1670547,75155,prior,5,0,18,22.0
1073326,75155,prior,6,0,14,7.0
369971,75155,prior,7,4,17,25.0
3264645,75155,prior,8,2,20,12.0
1552888,75155,prior,9,6,13,30.0
2593326,75155,prior,10,2,11,10.0
1042692,75155,train,11,3,18,30.0
282949,75158,prior,1,0,13,
1417467,75158,prior,2,2,12,2.0
3265629,75158,prior,3,6,15,25.0
2822983,75158,prior,4,1,22,2.0
3347792,75158,prior,5,4,10,3.0
919066,75158,prior,6,0,10,3.0
969283,75158,prior,7,3,16,10.0
640986,75158,prior,8,2,8,6.0
2809875,75158,prior,9,4,12,2.0
152937,75158,prior,10,2,14,5.0
2313748,75158,prior,11,2,9,14.0
69921,75158,prior,12,1,12,6.0
2661712,75158,prior,13,0,11,6.0
1776626,75158,prior,14,0,12,7.0
1127916,75158,prior,15,1,10,22.0
2527142,75158,prior,16,6,13,5.0
3200107,75158,prior,17,0,13,29.0
3080355,75158,prior,18,6,15,6.0
2408394,75158,prior,19,0,10,8.0
2381549,75158,prior,20,0,15,14.0
409482,75158,prior,21,6,13,6.0
2527226,75158,prior,22,1,12,9.0
191152,75158,prior,23,6,10,19.0
2051652,75158,prior,24,5,12,6.0
3212852,75158,prior,25,4,15,6.0
678392,75158,prior,26,6,8,16.0
1549547,75158,prior,27,1,12,2.0
975531,75158,prior,28,6,9,12.0
515228,75158,prior,29,4,12,26.0
1638373,75158,prior,30,6,12,16.0
1834368,75158,prior,31,4,14,5.0
3072142,75158,train,32,0,15,10.0
2750630,75173,prior,1,0,17,
3347000,75173,prior,2,4,20,18.0
3300478,75173,prior,3,2,12,19.0
1699329,75173,prior,4,0,12,5.0
383657,75173,prior,5,6,15,6.0
1878764,75173,prior,6,6,10,7.0
3079231,75173,prior,7,2,18,3.0
2031551,75173,prior,8,2,19,14.0
2285796,75173,prior,9,4,15,2.0
2046391,75173,prior,10,2,18,5.0
1810878,75173,prior,11,0,19,5.0
3284591,75173,prior,12,0,14,7.0
3301056,75173,prior,13,3,10,3.0
1955717,75173,prior,14,6,17,3.0
2115385,75173,prior,15,3,20,4.0
1910340,75173,prior,16,0,20,11.0
253501,75173,prior,17,2,16,9.0
2334942,75173,prior,18,5,11,3.0
884832,75173,prior,19,2,18,4.0
3042255,75173,prior,20,1,10,6.0
3214264,75173,prior,21,1,22,7.0
3363958,75173,prior,22,6,15,5.0
293556,75173,prior,23,3,12,4.0
2759362,75173,prior,24,0,17,4.0
2391388,75173,prior,25,6,15,6.0
2208830,75173,prior,26,1,15,9.0
859494,75173,prior,27,5,18,4.0
1238054,75173,prior,28,3,11,5.0
413934,75173,prior,29,0,22,11.0
1859401,75173,prior,30,4,18,4.0
38653,75173,prior,31,3,21,6.0
792213,75173,prior,32,5,12,9.0
810931,75173,prior,33,1,14,3.0
1150422,75173,prior,34,2,17,1.0
2134140,75173,prior,35,0,15,5.0
558752,75173,prior,36,0,10,7.0
1116016,75173,prior,37,3,11,17.0
2998252,75173,prior,38,5,20,2.0
1654023,75173,prior,39,1,13,3.0
164443,75173,prior,40,5,18,4.0
3143183,75173,prior,41,6,15,8.0
2942967,75173,prior,42,6,16,7.0
1171684,75173,prior,43,0,13,8.0
2531890,75173,prior,44,2,19,2.0
1357904,75173,prior,45,1,14,6.0
2255042,75173,prior,46,6,17,5.0
1114033,75173,prior,47,6,15,14.0
1086450,75173,prior,48,2,13,3.0
3265259,75173,prior,49,1,13,6.0
1816685,75173,prior,50,6,10,26.0
655460,75173,prior,51,6,12,7.0
2527037,75173,train,52,1,13,9.0
2527625,75175,prior,1,0,11,
458920,75175,prior,2,3,20,3.0
143247,75175,prior,3,6,23,3.0
3256076,75175,prior,4,5,0,6.0
804364,75175,prior,5,3,9,5.0
3012895,75175,prior,6,1,17,12.0
2597354,75175,prior,7,0,23,6.0
2736774,75175,prior,8,4,23,4.0
68949,75175,prior,9,3,15,20.0
180331,75175,prior,10,1,17,5.0
2260392,75175,prior,11,2,21,1.0
1563771,75175,prior,12,6,17,4.0
3002293,75175,prior,13,5,11,6.0
1274830,75175,prior,14,1,23,24.0
922154,75175,prior,15,2,17,1.0
182593,75175,prior,16,1,23,6.0
2854052,75175,prior,17,5,22,4.0
2128316,75175,prior,18,5,21,7.0
1404554,75175,prior,19,1,23,3.0
1230683,75175,prior,20,2,21,8.0
1655587,75175,prior,21,5,18,17.0
2431759,75175,prior,22,3,16,30.0
1297691,75175,prior,23,5,21,9.0
186891,75175,prior,24,0,16,9.0
141422,75175,prior,25,6,12,27.0
2278799,75175,prior,26,0,14,15.0
3129363,75175,prior,27,1,21,8.0
1581779,75175,prior,28,3,20,9.0
2481874,75175,prior,29,6,9,10.0
1875090,75175,prior,30,2,0,10.0
2859338,75175,prior,31,4,18,16.0
1994401,75175,prior,32,3,16,27.0
1408221,75175,prior,33,4,1,8.0
1324420,75175,prior,34,1,22,18.0
914433,75175,train,35,0,17,13.0
513925,75185,prior,1,1,1,
359795,75185,prior,2,5,3,11.0
2427133,75185,prior,3,3,10,5.0
1343840,75185,prior,4,3,20,7.0
2546598,75185,prior,5,0,16,4.0
3019272,75185,prior,6,2,10,9.0
3113398,75185,prior,7,3,15,1.0
2247267,75185,prior,8,4,13,8.0
310306,75185,prior,9,1,18,11.0
1335690,75185,prior,10,5,3,4.0
1706972,75185,prior,11,1,18,3.0
1903931,75185,prior,12,5,13,4.0
2095620,75185,prior,13,4,18,6.0
921054,75185,prior,14,5,19,1.0
238226,75185,prior,15,6,17,15.0
246653,75185,prior,16,3,13,4.0
3315663,75185,prior,17,6,13,3.0
900791,75185,prior,18,4,18,5.0
2394404,75185,prior,19,1,17,11.0
3083062,75185,prior,20,4,16,10.0
1758993,75185,train,21,4,16,7.0
227725,75195,prior,1,1,13,
590407,75195,prior,2,1,19,7.0
1992835,75195,prior,3,1,14,7.0
1288022,75195,prior,4,1,0,14.0
921854,75195,prior,5,0,9,13.0
1375950,75195,prior,6,1,13,8.0
273459,75195,prior,7,5,16,4.0
2638560,75195,prior,8,5,12,7.0
3027588,75195,prior,9,5,15,7.0
2066834,75195,prior,10,3,11,5.0
3401776,75195,prior,11,3,19,0.0
3164402,75195,prior,12,2,13,13.0
2364491,75195,prior,13,3,20,8.0
663962,75195,prior,14,0,15,18.0
906183,75195,prior,15,0,11,21.0
196963,75195,prior,16,4,14,4.0
1147005,75195,prior,17,0,13,3.0
2853608,75195,prior,18,1,14,22.0
3163819,75195,prior,19,2,15,15.0
2104291,75195,prior,20,2,14,30.0
2242080,75195,prior,21,3,13,8.0
1873313,75195,train,22,2,12,13.0
1998413,75198,prior,1,6,10,
693760,75198,prior,2,2,19,30.0
1859800,75198,prior,3,4,19,9.0
686601,75198,train,4,0,19,30.0
2363646,75206,prior,1,0,11,
1986692,75206,prior,2,3,16,3.0
1993923,75206,prior,3,3,13,7.0
2236465,75206,prior,4,4,19,15.0
2247291,75206,prior,5,3,22,13.0
286903,75206,prior,6,3,15,7.0
1880176,75206,prior,7,1,17,5.0
2316173,75206,prior,8,6,19,5.0
1027734,75206,prior,9,3,16,11.0
3242805,75206,prior,10,3,15,14.0
320225,75206,prior,11,3,17,0.0
853983,75206,prior,12,6,11,17.0
891919,75206,prior,13,4,18,5.0
1820293,75206,train,14,6,7,9.0
937654,75208,prior,1,4,9,
2656345,75208,prior,2,6,23,30.0
1477731,75208,prior,3,5,16,13.0
3369907,75208,prior,4,2,19,30.0
622598,75208,prior,5,6,17,25.0
2522967,75208,prior,6,3,13,30.0
2673578,75208,prior,7,6,9,30.0
2825786,75208,prior,8,6,15,28.0
1284099,75208,prior,9,1,21,30.0
2531368,75208,prior,10,4,13,3.0
1986390,75208,prior,11,2,12,12.0
2435898,75208,train,12,4,9,30.0
1972867,75217,prior,1,4,15,
383912,75217,prior,2,0,17,10.0
2847023,75217,prior,3,2,13,9.0
1006481,75217,prior,4,5,18,17.0
2532355,75217,prior,5,0,14,16.0
226239,75217,prior,6,1,13,15.0
1130906,75217,prior,7,2,16,29.0
2850664,75217,train,8,4,13,30.0
2792320,75222,prior,1,1,11,
876387,75222,prior,2,4,9,3.0
2397471,75222,prior,3,6,7,9.0
3192286,75222,prior,4,2,22,10.0
1123319,75222,prior,5,2,14,7.0
2739668,75222,prior,6,2,13,14.0
1821420,75222,prior,7,0,21,12.0
3224161,75222,prior,8,2,12,9.0
1169626,75222,prior,9,4,19,30.0
2680126,75222,prior,10,6,10,23.0
1771985,75222,prior,11,3,21,30.0
1167352,75222,prior,12,5,9,30.0
1634045,75222,prior,13,2,22,30.0
3183033,75222,prior,14,1,14,13.0
2743362,75222,prior,15,1,8,14.0
2270464,75222,prior,16,2,6,30.0
1848185,75222,train,17,2,20,21.0
394501,75223,prior,1,2,11,
790110,75223,prior,2,2,11,0.0
601309,75223,prior,3,0,11,19.0
1243831,75223,prior,4,0,12,7.0
2653391,75223,prior,5,2,16,16.0
13616,75223,prior,6,0,11,5.0
217556,75223,prior,7,0,16,7.0
647367,75223,prior,8,4,10,18.0
3412167,75223,prior,9,1,15,18.0
2258453,75223,prior,10,1,16,7.0
2928238,75223,prior,11,1,16,0.0
1208987,75223,prior,12,3,16,23.0
490121,75223,prior,13,0,12,30.0
2813437,75223,prior,14,0,13,7.0
2189969,75223,prior,15,3,10,30.0
1452067,75223,prior,16,1,14,5.0
1394984,75223,prior,17,1,10,14.0
2598774,75223,train,18,1,13,30.0
2636295,75228,prior,1,0,8,
1369509,75228,prior,2,1,10,8.0
2987843,75228,prior,3,0,16,6.0
2179164,75228,train,4,6,17,20.0
964652,75234,prior,1,0,13,
1716763,75234,prior,2,2,15,30.0
52277,75234,prior,3,1,13,6.0
406075,75234,prior,4,0,11,30.0
2274801,75234,prior,5,6,12,6.0
319158,75234,prior,6,6,16,7.0
1349579,75234,prior,7,0,14,8.0
954585,75234,prior,8,5,16,5.0
1639662,75234,prior,9,5,17,7.0
1881655,75234,prior,10,0,9,9.0
2696724,75234,prior,11,3,17,17.0
1782736,75234,prior,12,2,17,6.0
1563751,75234,prior,13,5,13,30.0
23728,75234,prior,14,6,9,15.0
336169,75234,prior,15,2,17,30.0
1053485,75234,train,16,0,14,12.0
2151704,75240,prior,1,6,12,
2252801,75240,prior,2,2,10,10.0
240598,75240,prior,3,2,15,7.0
863811,75240,prior,4,5,15,3.0
222035,75240,train,5,2,12,18.0
2070480,75256,prior,1,0,20,
2822476,75256,prior,2,6,22,20.0
82258,75256,prior,3,1,15,30.0
1462083,75256,prior,4,5,10,11.0
3289807,75256,prior,5,6,19,8.0
2280310,75256,prior,6,1,8,30.0
790590,75256,train,7,0,15,30.0
2236579,75260,prior,1,3,12,
1361376,75260,prior,2,5,12,23.0
1097815,75260,prior,3,4,12,20.0
61417,75260,prior,4,5,15,8.0
690265,75260,prior,5,4,13,13.0
1340177,75260,prior,6,4,17,21.0
2639777,75260,prior,7,6,11,30.0
1899815,75260,prior,8,6,10,21.0
1439333,75260,train,9,6,6,7.0
1542545,75262,prior,1,0,12,
3279746,75262,prior,2,1,15,30.0
1362370,75262,prior,3,6,15,12.0
2497662,75262,prior,4,2,18,3.0
1617526,75262,prior,5,0,10,5.0
2779592,75262,prior,6,1,17,8.0
1960790,75262,prior,7,0,17,13.0
174835,75262,prior,8,6,15,13.0
433211,75262,prior,9,0,17,8.0
1627060,75262,prior,10,6,11,6.0
2367512,75262,prior,11,0,11,29.0
1355633,75262,prior,12,6,14,6.0
2308205,75262,prior,13,0,16,8.0
2488415,75262,prior,14,6,12,6.0
2247092,75262,prior,15,3,16,11.0
1609412,75262,prior,16,4,22,8.0
2929285,75262,prior,17,4,12,7.0
3419798,75262,prior,18,5,16,8.0
1813602,75262,prior,19,2,20,11.0
2308444,75262,prior,20,0,16,12.0
1785109,75262,prior,21,4,17,4.0
342260,75262,prior,22,6,11,9.0
463684,75262,prior,23,0,22,15.0
75301,75262,prior,24,3,17,17.0
1127086,75262,prior,25,0,8,4.0
1028384,75262,prior,26,0,18,7.0
668839,75262,prior,27,5,9,5.0
2344847,75262,prior,28,0,10,2.0
2120094,75262,prior,29,6,8,6.0
1376884,75262,train,30,6,11,7.0
3130671,75264,prior,1,0,12,
819455,75264,prior,2,4,11,11.0
1514783,75264,prior,3,3,10,13.0
2559773,75264,prior,4,3,10,0.0
620684,75264,prior,5,6,10,17.0
1381781,75264,prior,6,3,7,18.0
1828015,75264,prior,7,0,10,11.0
2898069,75264,prior,8,6,15,6.0
2973851,75264,prior,9,4,14,19.0
3236761,75264,prior,10,6,14,16.0
3076172,75264,prior,11,0,8,29.0
670746,75264,prior,12,4,15,30.0
1287017,75264,prior,13,4,16,30.0
638551,75264,prior,14,4,13,30.0
2690339,75264,train,15,5,8,22.0
2619278,75270,prior,1,0,22,
1703093,75270,prior,2,1,21,1.0
1020119,75270,prior,3,4,20,30.0
558292,75270,prior,4,6,19,30.0
107230,75270,prior,5,6,18,28.0
2346741,75270,prior,6,1,15,23.0
2776615,75270,train,7,2,16,1.0
527934,75275,prior,1,2,19,
2751298,75275,prior,2,0,8,30.0
3139580,75275,prior,3,6,7,13.0
459634,75275,prior,4,2,16,3.0
1820709,75275,prior,5,1,8,30.0
1169280,75275,prior,6,4,19,17.0
1101298,75275,prior,7,0,16,3.0
1836341,75275,prior,8,5,17,12.0
1555951,75275,prior,9,3,18,5.0
1332757,75275,prior,10,0,12,4.0
696731,75275,prior,11,0,15,7.0
2956043,75275,prior,12,6,20,6.0
400403,75275,prior,13,1,19,9.0
1756780,75275,prior,14,6,17,5.0
122612,75275,prior,15,0,11,8.0
973408,75275,prior,16,3,18,3.0
3217886,75275,prior,17,1,19,5.0
989796,75275,prior,18,0,12,6.0
1966477,75275,prior,19,1,14,8.0
